threshold,precision,recall,f1
3.054447196054028e-07,0.5247555012224939,1.0,0.6883142914411705
3.0838357222112414e-07,0.5249159278508102,1.0,0.6884522854851645
3.201370496960489e-07,0.5250764525993884,1.0,0.6885903348706637
3.2429195676560545e-07,0.5252370755582747,1.0,0.6887284396309667
3.2709729430253877e-07,0.5253977968176254,1.0,0.6888665997993981
3.3873382595420874e-07,0.5255586164677074,1.0,0.6890048154093099
3.3995197625792274e-07,0.5257195345988978,1.0,0.68914308649408
3.459867103349606e-07,0.5258805513016845,1.0,0.6892814130871135
3.5954190411253423e-07,0.5260416666666666,1.0,0.689419795221843
3.703839434655372e-07,0.5262028807845541,1.0,0.6895582329317269
3.7998936402645646e-07,0.5263641937461679,1.0,0.6896967262502509
3.80048533822473e-07,0.526525605642441,1.0,0.6898352752109281
3.820320549155195e-07,0.5266871165644171,1.0,0.6899738798472975
3.843840737957383e-07,0.5268487266032525,1.0,0.6901125401929261
3.955121833784441e-07,0.5270104358502149,1.0,0.6902512562814072
3.964052130909639e-07,0.5271722443966841,1.0,0.6903900281463612
4.1392359680082673e-07,0.5273341523341524,1.0,0.6905288558214357
4.4545569408782034e-07,0.5274961597542243,1.0,0.6906677393403057
4.578248097782561e-07,0.527658266748617,1.0,0.6908066787366726
5.040597825281845e-07,0.5278204734091608,1.0,0.6909456740442655
5.084799501346849e-07,0.5279827798277983,1.0,0.6910847252968404
5.220081519710184e-07,0.5281451860965857,1.0,0.6912238325281804
5.446306470230522e-07,0.5283076923076923,1.0,0.6913629957720957
5.44839840081477e-07,0.528470298553401,1.0,0.6915022150624244
5.539053201384615e-07,0.5286330049261084,1.0,0.6916414904330312
5.585750840171078e-07,0.5287958115183246,1.0,0.6917808219178081
5.627805304572804e-07,0.5289587184226741,1.0,0.691920209550675
5.688004899591846e-07,0.5291217257318952,1.0,0.6920596533655784
5.717212996675124e-07,0.5292848335388409,1.0,0.6921991533964926
5.7349785279998e-07,0.5294480419364785,1.0,0.6923387096774193
5.909777685049418e-07,0.5296113510178901,1.0,0.6924783222423876
5.938284084742728e-07,0.5297747608762727,1.0,0.6926179911254537
6.210315347775526e-07,0.5299382716049382,1.0,0.692757716360702
6.242389618662649e-07,0.530101883297314,1.0,0.6928974979822438
6.270634481730138e-07,0.5302655960469426,1.0,0.693037336024218
6.78780762449539e-07,0.5304294099474822,1.0,0.6931772305207913
6.866217416258954e-07,0.5305933250927071,1.0,0.693317181506158
6.898139944949605e-07,0.530757341576507,1.0,0.6934571890145396
7.21817881023406e-07,0.530921459492888,1.0,0.6935972530801858
7.236786230086709e-07,0.5310856789359728,1.0,0.6937373737373738
7.528670758053975e-07,0.53125,1.0,0.6938775510204082
7.595460591703417e-07,0.5314144227793253,1.0,0.6940177849636217
7.633774202932765e-07,0.531578947368421,1.0,0.6941580756013745
7.743620465780052e-07,0.5317435738618768,1.0,0.694298422968055
7.811176849621872e-07,0.531908302354399,1.0,0.6944388270980789
8.002078704125275e-07,0.5320731329408119,1.0,0.69457928802589
8.126904638617688e-07,0.532238065716057,1.0,0.6947198057859599
8.147900377890354e-07,0.5324031007751938,1.0,0.6948603804127883
8.214567087458402e-07,0.5325682382133995,1.0,0.6950010119409026
9.260982856941335e-07,0.5327334781259696,1.0,0.6951417004048583
9.471398508013257e-07,0.5328988206083178,1.0,0.6952824458392387
1.0077043109545905e-06,0.5330642657559764,1.0,0.6954232482786554
1.0123121437532773e-06,0.5332298136645963,1.0,0.6955641077577477
1.0161612298467716e-06,0.5333954644299472,1.0,0.6957050243111832
1.0322930880066047e-06,0.533561218147918,1.0,0.6958459979736575
1.036328807820579e-06,0.5337270749145167,1.0,0.6959870287798946
1.0793734425600825e-06,0.5338930348258707,1.0,0.6961281167646464
1.0800724099198435e-06,0.534059097978227,1.0,0.6962692619626927
1.1148458207137365e-06,0.5342252644679527,1.0,0.696410464408842
1.137029796578631e-06,0.5343915343915344,1.0,0.6965517241379311
1.1417678273482537e-06,0.5345579078455791,1.0,0.6966930411848246
1.16630674897308e-06,0.5347243849268141,1.0,0.6968344155844155
1.1923776216603363e-06,0.5348909657320873,1.0,0.6969758473716258
1.208955959886152e-06,0.535057650358367,1.0,0.6971173365814047
1.2174439141242943e-06,0.5352244389027432,1.0,0.697258883248731
1.2419465514536233e-06,0.5353913314624259,1.0,0.6974004874086108
1.255365415870256e-06,0.5355583281347474,1.0,0.6975421490960796
1.3147401019650015e-06,0.5357254290171607,1.0,0.6976838683462008
1.3699000553292221e-06,0.535892634207241,1.0,0.6978256451940663
1.3722252670834518e-06,0.5362273579013117,1.0,0.6981093718235414
1.3964357317586199e-06,0.5363948766010622,1.0,0.6982513216754779
1.4735148470780119e-06,0.5365625,1.0,0.6983933292658125
1.522431336152477e-06,0.5367302281963113,1.0,0.6985353946297803
1.5260178189858366e-06,0.5368980612883052,1.0,0.698677517802645
1.5815729669724211e-06,0.5370659993744135,1.0,0.6988196988196987
1.609132722393554e-06,0.5372340425531915,1.0,0.698961937716263
1.610135447339893e-06,0.5374021909233176,1.0,0.6991042345276872
1.636316430857102e-06,0.5375704445835943,1.0,0.6992465892893505
1.6702667779638335e-06,0.5377388036329471,1.0,0.6993890020366599
1.715934132625393e-06,0.5379072681704261,1.0,0.699531472805052
1.7286355043493167e-06,0.5380758382952052,1.0,0.6996740016299917
1.7456678811668726e-06,0.538244514106583,1.0,0.6998165885469737
1.8113202679518716e-06,0.5384132957039824,1.0,0.6999592335915206
1.8126551433106593e-06,0.5385821831869511,1.0,0.7001019367991845
1.8487965658385022e-06,0.5387511766551616,1.0,0.7002446982055465
1.8556499500927618e-06,0.5389202762084118,1.0,0.7003875178462166
1.8589058340564114e-06,0.5390894819466248,1.0,0.700530395756834
1.8594476455506886e-06,0.5392587939698492,1.0,0.7006733319730667
1.910707955621337e-06,0.5394282123782596,1.0,0.7008163265306123
1.9179224701157033e-06,0.5395977372721559,1.0,0.7009593794651969
2.022890879046455e-06,0.5397673687519647,1.0,0.7011024908125765
2.074249188833268e-06,0.539937106918239,1.0,0.7012456606085359
2.1128267003816546e-06,0.5401069518716578,1.0,0.701388888888889
2.1174230869496285e-06,0.5402769037130271,1.0,0.701532175689479
2.1186244865757203e-06,0.5404469625432798,1.0,0.7016755210461789
2.169050347350599e-06,0.5406171284634761,1.0,0.7018189249948907
2.19786713784653e-06,0.5407874015748031,1.0,0.7019623875715454
2.308267577052781e-06,0.5409577819785759,1.0,0.7021059088121039
2.329176616089652e-06,0.541128269776237,1.0,0.7022494887525562
2.3347896031717056e-06,0.5412988650693569,1.0,0.702393127428922
2.4160432349869985e-06,0.5414695679596342,1.0,0.7025368248772504
2.474545666728143e-06,0.5416403785488959,1.0,0.7026805811336199
2.4829292755690943e-06,0.5418112969390975,1.0,0.7028243962341384
2.4908333196564706e-06,0.5419823232323232,1.0,0.7029682702149437
2.511427196211631e-06,0.5421534575307863,1.0,0.7031122031122031
2.541243062861514e-06,0.5423246999368289,1.0,0.7032561949621136
2.5835096429483224e-06,0.5424960505529226,1.0,0.7034002458009013
2.5858557438658648e-06,0.5426675094816688,1.0,0.7035443556648228
2.6290929677329295e-06,0.5428390768257982,1.0,0.7036885245901638
2.634321200113096e-06,0.543010752688172,1.0,0.7038327526132404
2.682128991174308e-06,0.5431825371717811,1.0,0.7039770397703977
2.74015633450769e-06,0.5433544303797468,1.0,0.7041213860980111
2.7924922145286763e-06,0.5435264324153213,1.0,0.7042657916324856
2.888329528810653e-06,0.5436985433818873,1.0,0.7044102564102565
3.0856399253601017e-06,0.5438707633829585,1.0,0.7045547804677882
3.0872384768124754e-06,0.54404309252218,1.0,0.704699363841576
3.094234263077033e-06,0.5442155309033281,1.0,0.7048440065681445
3.2132060001021676e-06,0.5443880786303107,1.0,0.7049887086840484
3.21736593498651e-06,0.5445607358071678,1.0,0.7051334702258727
3.241159682849387e-06,0.5447335025380711,1.0,0.7052782912302321
3.245822384106633e-06,0.5449063789273246,1.0,0.7054231717337714
3.37645385617665e-06,0.545079365079365,1.0,0.7055681117731663
3.3818401210099947e-06,0.5452524610987615,1.0,0.7057131113851212
3.3913826513325868e-06,0.545425667090216,1.0,0.705858170606372
3.3997799268265757e-06,0.545772409408773,1.0,0.7061484680238536
3.4027609106377583e-06,0.5459459459459459,1.0,0.7062937062937062
3.4661261311049768e-06,0.5461195928753181,1.0,0.7064390043200988
3.466450030123689e-06,0.546293350302259,1.0,0.7065843621399177
3.704800855781383e-06,0.5464672183322724,1.0,0.7067297797900802
3.851543137446982e-06,0.5466411970709965,1.0,0.7068752573075339
3.876203963452421e-06,0.5468152866242039,1.0,0.7070207947292567
3.958332594910837e-06,0.5469894870978018,1.0,0.707166392092257
4.035178463380027e-06,0.547163798597833,1.0,0.7073120494335736
4.155844915114736e-06,0.5473382212304749,1.0,0.707457766790276
4.15950818415942e-06,0.5475127551020408,1.0,0.7076035441994643
4.188231834094424e-06,0.5476874003189792,1.0,0.7077493816982687
4.263310988740124e-06,0.5478621569878749,1.0,0.7078952793238507
4.289875773146068e-06,0.5480370252154485,1.0,0.708041237113402
4.375233412505878e-06,0.5482120051085568,1.0,0.7081872551041452
4.385956640680208e-06,0.5483870967741935,1.0,0.7083333333333333
4.38626130050378e-06,0.5485623003194888,1.0,0.7084794718382504
4.476102503561421e-06,0.5487376158517098,1.0,0.7086256706562113
4.589120852514026e-06,0.5489130434782609,1.0,0.7087719298245615
4.619242169170473e-06,0.5490885833066838,1.0,0.7089182493806772
4.674452283998156e-06,0.5492642354446577,1.0,0.7090646293619658
4.759275517870087e-06,0.54944,1.0,0.7092110698058653
4.787084754736843e-06,0.5496158770806658,1.0,0.7093575707498451
4.8068567584139845e-06,0.5497918667947487,1.0,0.709504132231405
4.832007888350002e-06,0.5499679692504804,1.0,0.709650754288076
4.839359588872741e-06,0.5501441845562319,1.0,0.7097974369574204
4.87264707138447e-06,0.5503205128205129,1.0,0.7099441802770312
4.889848273483243e-06,0.5504969541519718,1.0,0.7100909842845327
4.892864061685039e-06,0.550673508659397,1.0,0.7102378490175801
5.04654726540888e-06,0.5508501764517164,1.0,0.7103847745138602
5.046986417077402e-06,0.5510269576379975,1.0,0.7105317608110904
5.05658441051412e-06,0.5512038523274478,1.0,0.7106788079470199
5.071986467291174e-06,0.5513808606294155,1.0,0.7108259159594287
5.08006148485012e-06,0.5515579826533891,1.0,0.7109730848861283
5.1565824683854e-06,0.5517352185089974,1.0,0.7111203147649617
5.232559978232674e-06,0.5519125683060109,1.0,0.7112676056338028
5.26680440485888e-06,0.5520900321543408,1.0,0.7114149575305573
5.277231597083111e-06,0.5522676101640399,1.0,0.7115623704931621
5.313467982170104e-06,0.5524453024453024,1.0,0.7117098445595855
5.4427193013233184e-06,0.5526231091084648,1.0,0.7118573797678276
5.538101467605338e-06,0.5528010302640052,1.0,0.7120049761559196
5.593501722640793e-06,0.5529790660225443,1.0,0.7121526337619245
5.640471409113764e-06,0.5531572164948454,1.0,0.712300352623937
5.656709355398302e-06,0.5533354817918144,1.0,0.712448132780083
5.695372011527773e-06,0.5535138620245004,1.0,0.7125959742685205
5.72099885686813e-06,0.5536923573040955,1.0,0.7127438771274388
5.728081711493366e-06,0.5538709677419354,1.0,0.7128918413950592
5.7369349561697905e-06,0.5540496934494998,1.0,0.7130398671096345
5.808677126155456e-06,0.5542285345384119,1.0,0.7131879543094497
5.962865989181594e-06,0.5544074911204392,1.0,0.7133361030328209
6.001143198958224e-06,0.5545865633074936,1.0,0.7134843133180968
6.06485731916751e-06,0.5547657512116316,1.0,0.7136325852036575
6.0671918435041424e-06,0.554945054945055,1.0,0.7137809187279153
6.130383692060561e-06,0.5551244746201099,1.0,0.7139293139293139
6.216374736879884e-06,0.5553040103492884,1.0,0.7140777708463297
6.2634656131855366e-06,0.555483662245228,1.0,0.7142262895174708
6.268102172787898e-06,0.555663430420712,1.0,0.7143748699812773
6.317358684002186e-06,0.5560233160621761,1.0,0.714672216441207
6.471417945203869e-06,0.5562034337544541,1.0,0.7148209825145712
6.827094612883414e-06,0.5563836681788723,1.0,0.7149698105350822
6.834082822983133e-06,0.5565640194489465,1.0,0.7151187005414411
7.2017456758941e-06,0.5567444876783398,1.0,0.7152676525723808
7.3491590879213595e-06,0.5569250729808628,1.0,0.7154166666666667
7.360443874256626e-06,0.5571057754704737,1.0,0.7155657428630965
7.379672121889815e-06,0.5572865952612788,1.0,0.7157148812005001
7.419308800179058e-06,0.5574675324675324,1.0,0.7158640817177402
7.583247559717229e-06,0.5576485872036375,1.0,0.7160133444537113
7.860167253911576e-06,0.5578297595841456,1.0,0.716162669447341
7.974526219085516e-06,0.5580110497237569,1.0,0.7163120567375887
8.032485450326717e-06,0.5581924577373212,1.0,0.7164615063634466
8.060616295778709e-06,0.5583739837398374,1.0,0.7166110183639399
8.068559228259413e-06,0.5585556278464542,1.0,0.7167605927781258
8.246481335819284e-06,0.5587373901724699,1.0,0.716910229645094
8.281762741254651e-06,0.5589192708333334,1.0,0.7170599290039674
8.32084068893526e-06,0.5591012699446435,1.0,0.7172096908939014
8.481554628566516e-06,0.5592833876221498,1.0,0.717359515354084
8.567302529317552e-06,0.559465623981753,1.0,0.717509402423736
8.5941135172307e-06,0.5596479791395046,1.0,0.7176593521421107
8.901077468639039e-06,0.5598304532116074,1.0,0.717809364548495
8.92435191600823e-06,0.5600130463144162,1.0,0.7179594396822078
8.97759926455935e-06,0.5601957585644372,1.0,0.7181095775826013
9.016438099805458e-06,0.560378590078329,1.0,0.718259778289061
9.021762147494977e-06,0.5605615409729023,1.0,0.7184100418410041
9.05232574863578e-06,0.5607446113651209,1.0,0.7185603682778824
9.136513358514007e-06,0.5609278013721006,1.0,0.7187107576391796
9.362429768068453e-06,0.5611111111111111,1.0,0.7188612099644128
9.40784480815804e-06,0.5612945406995751,1.0,0.7190117252931324
9.436772052477905e-06,0.5614780902550687,1.0,0.7191623036649215
9.576671303338973e-06,0.5616617598953222,1.0,0.7193129451193967
9.742284525248425e-06,0.5618455497382199,1.0,0.7194636496962079
9.905324997430614e-06,0.5620294599018003,1.0,0.7196144174350377
9.920311662801283e-06,0.5623976416639371,1.0,0.719916142557652
9.929973522678864e-06,0.5625819134993447,1.0,0.7200671000209687
9.95089917441475e-06,0.562766306129138,1.0,0.7202181208053692
9.979281099062081e-06,0.5629508196721311,1.0,0.7203692049507028
1.0117087421509801e-05,0.5631354542472942,1.0,0.7205203524968526
1.021118503741388e-05,0.5633202099737533,1.0,0.7206715634837356
1.0370256801184986e-05,0.5635050869707909,1.0,0.7208228379513014
1.0407217108667738e-05,0.5636900853578464,1.0,0.720974175939534
1.0565052985274513e-05,0.5638752052545156,1.0,0.7211255774884503
1.0641447611868933e-05,0.5640604467805519,1.0,0.7212770426381012
1.077316397826726e-05,0.5642458100558659,1.0,0.7214285714285714
